#Wavelength	Flux
#um	ph/s/m2
5.83	978608885.1
5.83	977915160.3
5.83	978012742.2
5.83	978110547.3
5.83	978208375.8
5.83	977514281.2
5.83	977611756.1
5.83	977709661.1
5.83	977807382.5
5.83	977112599.5
5.83	977210500.2
5.83	977308236.3
5.84	977405781.8
5.84	976710948.2
5.84	976808354.2
5.84	976906171.2
5.84	976210943.4
5.84	976308452.1
5.84	976406088.9
5.84	976503905.9
5.84	976601282.8
5.84	975905791.8
5.84	976003278.9
5.84	976100839.3
5.84	975405042.4
5.84	975502375.5
5.84	975599843.8
5.84	975697653.9
5.84	975001150.9
5.84	975098477.2
5.84	975196114.4
5.84	975293668.0
5.84	975391057.4
5.84	974694460.6
5.84	974791772.5
5.84	974889326.3
5.84	974192255.5
5.84	974289475.4
5.84	974387212.7
5.84	974484591.1
5.84	974581874.0
5.84	973884541.1
5.84	973981677.9
5.84	974079144.4
5.84	973381506.4
5.84	973478658.1
5.84	973575963.9
5.85	973673342.8
5.85	973770875.7
5.85	973072470.4
5.85	973169857.2
5.85	973267148.7
5.85	973364425.6
5.85	972665752.7
5.85	972763227.7
5.85	972860581.3
5.85	972161523.1
5.85	972258562.3
5.85	972355949.9
5.85	972453154.5
5.85	972550512.9
5.85	971851106.0
5.85	971948406.2
5.85	971248907.1
5.85	971345961.8
5.85	971443021.0
5.85	971540215.0
5.85	971637264.0
5.85	970937335.8
5.85	971034545.0
5.85	971131590.1
5.85	971228613.6
5.85	970528169.6
5.85	970625460.0
5.85	970722418.0
5.85	970021732.0
5.85	970118781.5
5.85	970215923.0
5.85	970312962.3
5.85	970409818.7
5.85	969708704.4
5.86	969805671.2
5.86	969902798.8
5.86	969201381.1
5.86	969298344.2
5.86	969395224.0
5.86	969492345.2
5.86	969589115.3
5.86	968887269.8
5.86	968984406.3
5.86	969081272.3
5.86	969178291.9
5.86	968475825.3
5.86	968572619.0
5.86	967870511.0
5.86	967967227.9
5.86	968064098.6
5.86	968160893.0
5.86	968257585.4
5.86	967554962.6
5.86	967651597.2
5.86	967748454.1
5.86	967045272.9
5.86	967141922.9
5.86	967238707.6
5.86	967335584.3
5.86	966632206.7
5.86	966728751.1
5.86	966825281.0
5.86	966922071.1
5.86	966218160.9
5.86	966314867.5
5.86	966411417.2
5.86	965707441.7
5.86	965803915.0
5.87	965900560.8
5.87	965997253.8
5.87	965292677.5
5.87	965389232.4
5.87	965485860.3
5.87	965582062.1
5.87	964877439.3
5.87	964974082.7
5.87	964268983.4
5.87	964365375.4
5.87	964461603.9
5.87	964558241.4
5.87	963852847.3
5.87	963949259.3
5.87	964045569.5
5.87	963340041.9
5.87	963436195.2
5.87	963532433.5
5.87	963629149.4
5.87	962922835.2
5.87	963019257.2
5.87	963115477.8
5.87	962409198.6
5.87	962505449.3
5.87	962601598.2
5.87	962697919.5
5.87	961991196.9
5.87	962087529.4
5.87	962183592.2
5.87	961476649.3
5.87	961572742.2
5.87	961668988.6
5.87	960961558.2
5.87	961057660.0
5.88	961153666.9
5.88	960446191.2
5.88	960542290.0
5.88	960638225.3
5.88	959930529.7
5.88	960026388.9
5.88	960122401.8
5.88	959414325.3
5.88	959510025.7
5.88	958801859.6
5.88	958897571.5
5.88	958993711.0
5.88	959089413.0
5.88	958380797.9
5.88	958476424.0
5.88	958572309.8
5.88	957863394.8
5.88	957959036.8
5.88	957249883.4
5.88	957345362.3
5.88	956636207.1
5.88	956731629.0
5.88	956827478.7
5.88	956117432.5
5.88	956213275.0
5.88	956308798.1
5.88	955598769.7
5.88	955694304.4
5.88	954983957.2
5.88	955079497.0
5.88	954368999.0
5.88	954464463.3
5.88	954559683.1
5.88	953849028.8
5.89	953944447.0
5.89	953233474.1
5.89	953328642.4
5.89	952617500.1
5.89	952712505.7
5.89	952000957.6
5.89	952096417.2
5.89	951384457.0
5.89	951479760.2
5.89	950767886.3
5.89	950862790.3
5.89	950150573.0
5.89	949438353.7
5.89	949533208.4
5.89	948820814.1
5.89	948108075.2
5.89	948202980.5
5.89	947490072.9
5.89	947584747.3
5.89	946871434.1
5.89	946158331.3
5.89	946252975.4
5.89	945539211.4
5.89	944825676.8
5.89	944920290.6
5.89	944206263.3
5.89	943492215.6
5.89	942778141.9
5.89	942872147.5
5.89	942157924.0
5.89	941443250.1
5.89	940728724.7
5.89	940013511.5
5.89	939298684.3
5.90	938583525.5
5.90	937868159.0
5.90	937152529.5
5.90	936437030.5
5.90	935721204.8
5.90	935005248.6
5.90	934289121.4
5.90	933572795.1
5.90	932856366.5
5.90	932140000.2
5.90	931423284.1
5.90	929896466.6
5.90	929179233.2
5.90	928461888.5
5.90	926934238.4
5.90	926216651.6
5.90	924688382.9
5.90	923970362.0
5.90	922441501.3
5.90	921723321.7
5.90	920193846.9
5.90	918664273.9
5.90	917134309.4
5.90	915604076.4
5.90	914073575.0
5.90	912542766.4
5.90	911011434.2
5.90	909479899.9
5.90	907136599.3
5.90	905604446.3
5.90	903260278.2
5.90	900915816.5
5.90	898570631.9
5.90	896225257.1
5.91	893067312.3
5.91	889908635.6
5.91	886749661.2
5.91	882777710.9
5.91	878804954.1
5.91	874019122.5
5.91	868419912.3
5.91	861194825.7
5.91	851530566.9
5.91	838614002.6
5.91	828132796.4
5.91	829841232.2
5.91	842929805.1
5.91	854395206.8
5.91	863423790.5
5.91	870014919.3
5.91	874981019.6
5.91	879134769.5
5.91	883289489.0
5.91	886631516.2
5.91	889974159.6
5.91	892503994.8
5.91	895034267.0
5.91	897564908.8
5.91	899282507.9
5.91	901813978.0
5.91	903532398.8
5.91	905250665.6
5.91	906969517.2
5.91	908688749.0
5.91	909593946.5
5.91	911313629.3
5.91	913033761.1
5.91	913939821.5
5.92	914845637.9
5.92	916566793.1
5.92	917473242.8
5.92	918379770.9
5.92	919286482.2
5.92	920193514.0
5.92	921100642.1
5.92	922008036.0
5.92	922915494.0
5.92	923823135.2
5.92	924731110.3
5.92	925639081.1
5.92	925731681.3
5.92	926639954.0
5.92	927548391.5
5.92	927641146.7
5.92	928550036.2
5.92	928642746.0
5.92	929551595.2
5.92	929644496.6
5.92	930553984.0
5.92	930647071.6
5.92	931556337.6
5.92	931649716.2
5.92	931742763.1
5.92	932652698.5
5.92	932745763.5
5.92	933656149.6
5.92	933749319.1
5.92	933842747.5
5.92	933936329.6
5.92	934029562.3
5.92	934122967.1
5.92	935033873.5
5.93	935127296.1
5.93	935220728.9
5.93	935314290.8
5.93	936225660.9
5.93	936319097.5
5.93	936412774.0
5.93	936506455.0
5.93	936600103.4
5.93	936693688.2
5.93	936787407.6
5.93	936880951.8
5.93	936974834.8
5.93	937068450.0
5.93	937162218.3
5.93	937255997.1
5.93	937349588.7
5.93	937443419.8
5.93	937536989.5
5.93	937630978.0
5.93	937724705.1
5.93	936999318.5
5.93	937093138.8
5.93	937186796.7
5.93	937280588.8
5.93	937374317.4
5.93	937467933.2
5.93	937561788.2
5.93	937655647.6
5.93	937749239.8
5.93	937023320.5
5.93	937116839.0
5.93	937210782.0
5.93	936484298.7
5.94	936578106.4
5.94	936671541.8
5.94	936765488.1
5.94	936859167.1
5.94	936952850.6
5.94	936226150.1
5.94	936319506.9
5.94	936413189.3
5.94	935685956.0
5.94	935779564.9
5.94	935873264.7
5.94	935145820.1
5.94	935239360.0
5.94	935332904.4
5.94	935426434.8
5.94	934698540.4
5.94	934791997.4
5.94	934885625.5
5.94	934157439.8
5.94	934250827.9
5.94	933522644.8
5.94	933615891.6
5.94	933709210.9
5.94	932980483.6
5.94	933073914.7
5.94	932345190.3
5.94	932438128.3
5.94	932531657.4
5.94	931802222.2
5.94	931895425.0
5.94	931166344.8
5.94	931259140.9
5.94	930529662.4
5.94	930622718.9
5.95	929892823.6
5.95	929985930.3
5.95	929255698.9
5.95	929348812.9
5.95	928618517.1
5.95	927887950.0
5.95	927157377.8
5.95	927250133.8
5.95	927342808.1
5.95	926612031.9
5.95	926704380.0
5.95	925973521.3
5.95	926065901.1
5.95	925334453.4
5.95	924603006.4
5.95	923871449.8
5.95	923139622.2
5.95	922407604.3
5.95	922499792.9
5.95	921767612.1
5.95	921859746.4
5.95	921127502.2
5.95	920394728.1
5.95	919661954.6
5.95	918928991.1
5.95	919021061.9
5.95	918287849.6
5.95	917554633.1
5.95	916820977.7
5.95	916087485.8
5.95	915353699.7
5.95	914619492.6
5.95	913885517.5
5.95	913151370.8
5.96	912416934.5
5.96	911682408.4
5.96	910947865.0
5.96	910212723.5
5.96	909477800.9
5.96	909568637.3
5.96	908833398.5
5.96	909750709.7
5.96	909841591.4
5.96	910759010.0
5.96	911676676.8
5.96	911767897.6
5.96	912685843.7
5.96	913603970.1
5.96	913695090.0
5.96	914613495.7
5.96	914705140.3
5.96	915623503.6
5.96	915715170.3
5.96	916633980.1
5.96	916725682.3
5.96	917644870.4
5.96	917736508.8
5.96	917828399.8
5.96	918747902.7
5.96	918839643.8
5.96	918931629.4
5.96	919851559.3
5.96	919943580.3
5.96	920035501.5
5.96	920955740.7
5.96	921047851.1
5.96	921140046.5
5.97	921232147.5
5.97	922152578.6
5.97	922244887.2
5.97	922337176.2
5.97	922429285.0
5.97	922521718.4
5.97	923442895.3
5.97	923535179.3
5.97	923627548.0
5.97	923720007.2
5.97	923812268.1
5.97	923904533.6
5.97	924826473.7
5.97	924919094.0
5.97	925011546.8
5.97	925104157.7
5.97	925196416.9
5.97	925289086.1
5.97	925381587.8
5.97	925474143.2
5.97	925566703.2
5.97	925659267.6
5.97	926581945.4
5.97	925844256.8
5.97	925937031.3
5.97	926029644.6
5.97	926122060.0
5.97	927045430.5
5.97	927138053.0
5.97	927230906.6
5.97	927323599.3
5.97	926585309.3
5.97	926677929.8
5.97	926770615.9
5.98	926863313.0
5.98	926955910.4
5.98	927048830.9
5.98	927973064.8
5.98	927234060.4
5.98	927326957.6
5.98	927419755.0
5.98	927512312.5
5.98	927605082.1
5.98	927698028.0
5.98	927790458.0
5.98	927883394.5
5.98	927976377.8
5.98	927236591.6
5.98	927329356.2
5.98	927422125.5
5.98	927515052.5
5.98	927607628.9
5.98	927700442.3
5.98	927793327.5
5.98	927885880.8
5.98	927978670.8
5.98	927238677.6
5.98	927331249.3
5.98	927424039.3
5.98	927516748.0
5.98	927609528.7
5.98	927702313.9
5.98	927794920.5
5.98	927887842.7
5.98	927980421.5
5.98	927239641.1
5.98	927332331.2
5.99	927425007.5
5.99	927517755.5
5.99	927610422.4
5.99	927703325.9
5.99	927796057.6
5.99	927888933.2
5.99	927981630.2
5.99	927239831.9
5.99	927332389.9
5.99	927425270.0
5.99	927518154.7
5.99	927610861.0
5.99	927703553.4
5.99	927796310.6
5.99	927889329.5
5.99	927146621.0
5.99	927239329.7
5.99	927332177.2
5.99	926589262.9
5.99	926681892.7
5.99	926774837.7
5.99	926867286.9
5.99	926959960.8
5.99	927052882.5
5.99	927145461.4
5.99	927238295.0
5.99	927330760.6
5.99	926587245.2
5.99	926680157.6
5.99	926772641.7
5.99	926865294.9
5.99	926121523.3
5.99	926214104.8
6.00	926306672.4
6.00	926399415.9
6.00	926491974.3
6.00	926584690.0
6.00	925840118.9
6.00	925932867.2
6.00	926025430.4
6.00	926117894.1
6.00	926210600.7
6.00	926303140.7
6.00	925558210.2
6.00	925650600.2
6.00	925743323.2
6.00	925836099.2
6.00	925928544.7
6.00	925183137.0
6.00	925275529.5
6.00	925368157.9
6.00	925460857.8
6.00	925553130.3
6.00	925645802.5
6.00	925738479.3
6.00	925831056.6
6.00	925923463.3
6.00	925177267.7
6.00	925269863.9
6.00	925362531.7
6.00	924615803.8
6.00	924708418.8
6.00	924800934.4
6.00	924893272.3
6.00	924985845.7
6.00	925078319.7
6.00	925170883.8
6.01	924423911.4
6.01	924516155.0
6.01	924608652.5
6.01	923861226.6
6.01	923953567.5
6.01	924046065.4
6.01	924138464.0
6.01	924230952.7
6.01	924323256.7
6.01	924415736.2
6.01	923667713.2
6.01	923760121.6
6.01	923852345.2
6.01	923104203.9
6.01	923196545.8
6.01	923288873.9
6.01	923381180.9
6.01	923473566.7
6.01	923565871.7
6.01	923658229.8
6.01	922909358.4
6.01	923001578.5
6.01	923093948.5
6.01	922344535.0
6.01	922436852.4
6.01	922529174.6
6.01	922621300.7
6.01	922713517.0
6.01	922805882.9
6.01	922056191.5
6.01	922148401.1
6.01	922240622.6
6.01	922332659.6
6.02	922425016.9
6.02	921674759.3
6.02	921766979.0
6.02	921859021.2
6.02	921951298.5
6.02	921200617.5
6.02	921292927.8
6.02	921385053.6
6.02	921477020.6
6.02	921569204.1
6.02	921661306.9
6.02	921753729.9
6.02	921002388.0
6.02	921094328.1
6.02	921186599.7
6.02	920435062.5
6.02	920527100.0
6.02	920619142.1
6.02	920711073.9
6.02	920803270.3
6.02	920895356.4
6.02	920987525.1
6.02	920235472.6
6.02	920327329.3
6.02	919574890.0
6.02	919666917.5
6.02	919758871.6
6.02	919850811.9
6.02	919942920.2
6.02	920034851.4
6.02	920126932.0
6.02	919373900.3
6.02	919465928.8
6.03	919557676.7
6.03	919649599.7
6.03	918896224.1
6.03	918988343.4
6.03	919080278.6
6.03	919172036.8
6.03	919263944.4
6.03	918510194.2
6.03	918602049.8
6.03	918693795.1
6.03	918785726.8
6.03	918877626.2
6.03	918969530.3
6.03	918215245.5
6.03	918307097.7
6.03	918398917.6
6.03	917644105.3
6.03	917735788.2
6.03	917827790.7
6.03	917919386.6
6.03	918011380.0
6.03	918102948.5
6.03	918194751.3
6.03	917439608.0
6.03	917531255.4
6.03	916775708.2
6.03	916867655.5
6.03	916958989.3
6.03	917050746.0
6.03	917142566.9
6.03	917234229.6
6.03	917326022.9
6.03	916569734.5
6.04	916661398.2
6.04	916753144.5
6.04	916844780.8
6.04	916088405.4
6.04	916179819.9
6.04	916271572.1
6.04	916363044.1
6.04	916454853.8
6.04	915697935.8
6.04	915789342.5
6.04	915881001.8
6.04	915972647.3
6.04	916064201.3
6.04	916155741.6
6.04	915398369.2
6.04	915489687.9
6.04	915581403.4
6.04	914823494.2
6.04	914914995.4
6.04	915006320.1
6.04	915097956.6
6.04	915189442.4
6.04	915281051.3
6.04	914522622.0
6.04	914614205.2
6.04	914705423.7
6.04	913946631.8
6.04	914038294.1
6.04	914129695.0
6.04	914221263.3
6.04	914312304.3
6.04	914403767.5
6.04	913644530.0
6.04	913735856.8
6.05	913827417.5
6.05	913918801.8
6.05	914010165.2
6.05	913250634.6
6.05	913341850.6
6.05	913433241.1
6.05	913524448.1
6.05	912764252.1
6.05	912855817.8
6.05	912947044.7
6.05	913038258.0
6.05	913129800.9
6.05	913220824.3
6.05	912460098.8
6.05	912551576.9
6.05	912642697.8
6.05	911881773.4
6.05	911973005.7
6.05	912064327.5
6.05	912155369.9
6.05	912246664.4
6.05	912337860.3
6.05	911576425.4
6.05	911667389.4
6.05	911758852.5
6.05	911849970.0
6.05	911941176.9
6.05	911179003.9
6.05	911270141.4
6.05	911361265.2
6.05	911452375.4
6.05	910690051.3
6.05	910781025.7
6.06	910872403.0
6.06	910963350.0
6.06	911054386.6
6.06	911145494.2
6.06	911236672.9
6.06	910473758.2
6.06	910564801.2
6.06	909801504.4
6.06	909892640.3
6.06	909983533.9
6.06	910074480.3
6.06	910165593.6
6.06	910256531.1
6.06	910347720.2
6.06	909583756.0
6.06	909674791.1
6.06	909765735.1
6.06	909856761.3
6.06	909092400.1
6.06	909183272.4
6.06	909274300.4
6.06	909365152.7
6.06	908600538.5
6.06	908691502.1
6.06	908782536.7
6.06	908873244.6
6.06	908964082.6
6.06	909055010.0
6.06	909145942.1
6.06	908380746.5
6.06	908471694.2
6.06	908562381.6
6.06	907796826.8
6.07	907887522.5
6.07	907978307.6
6.07	908069163.7
6.07	908159921.6
6.07	908250930.8
6.07	907484784.6
6.07	907575478.2
6.07	907666242.8
6.07	907757089.6
6.07	906990518.1
6.07	907081218.5
6.07	907171916.5
6.07	907262589.7
6.07	907353514.1
6.07	906586484.7
6.07	906677274.0
6.07	906767784.9
6.07	906858469.7
6.07	906949133.6
6.07	907039875.8
6.07	906272418.0
6.07	906362940.5
6.07	906453534.1
6.07	905685699.8
6.07	905776404.7
6.07	905867096.0
6.07	905957689.2
6.07	906048191.5
6.07	906138944.9
6.07	905370521.1
6.07	905461121.2
6.07	905551707.7
6.07	905642052.8
6.08	904873385.2
6.08	904963661.6
6.08	905054170.6
6.08	905144769.0
6.08	905235269.2
6.08	904465965.1
6.08	904556481.1
6.08	904647002.0
6.08	904737586.5
6.08	904828080.2
6.08	904918314.2
6.08	904148667.8
6.08	904239097.7
6.08	904329675.6
6.08	903559433.4
6.08	903649774.0
6.08	903740211.0
6.08	903830550.0
6.08	903920893.8
6.08	904011205.7
6.08	904101617.9
6.08	903331038.0
6.08	903421286.2
6.08	903511623.7
6.08	903602109.1
6.08	902830871.8
6.08	902921307.1
6.08	903011644.5
6.08	903101788.5
6.08	903192201.4
6.08	902420659.8
6.08	902510842.9
6.08	902601173.9
6.09	902691245.6
6.09	902781652.3
6.09	902009560.6
6.09	902099748.5
6.09	902189827.5
6.09	901417548.7
6.09	901507654.8
6.09	901597916.2
6.09	901687833.9
6.09	901778247.8
6.09	901868486.8
6.09	901958628.0
6.09	901185540.1
6.09	901275715.6
6.09	901365859.4
6.09	901455923.7
6.09	900682528.3
6.09	900772524.4
6.09	900862770.9
6.09	900952842.6
6.09	900179037.4
6.09	900269041.0
6.09	900359126.4
6.09	900449037.1
6.09	900539102.7
6.09	900629334.4
6.09	900719307.0
6.09	899944844.4
6.09	900034910.3
6.09	900124735.5
6.09	899350247.9
6.09	899440005.1
6.10	899529994.3
6.10	899619988.3
6.10	899710053.0
6.10	899799943.0
6.10	899889999.0
6.10	899114525.1
6.10	899204513.2
6.10	899294242.4
6.10	899384126.6
6.10	898608500.4
6.10	898698250.8
6.10	898788148.8
6.10	898878135.8
6.10	898102005.9
6.10	898191756.8
6.10	898281596.6
6.10	898371488.8
6.10	898461217.5
6.10	897684643.4
6.10	897774388.5
6.10	896997496.7
6.10	897087192.3
6.10	897176958.6
6.10	897266704.3
6.10	897356461.9
6.10	897446026.8
6.10	897535834.4
6.10	897625654.1
6.10	897715273.8
6.10	896937732.5
6.10	897027386.9
6.10	897117188.8
6.10	897206918.7
6.11	897296796.0
6.11	896518445.9
6.11	896608028.9
6.11	896697664.3
6.11	896787297.2
6.11	896008887.4
6.11	896098460.0
6.11	896188114.3
6.11	896277660.1
6.11	896367305.7
6.11	896456919.7
6.11	895677834.0
6.11	895767482.7
6.11	895857034.0
6.11	895946674.2
6.11	895167174.8
6.11	895256586.6
6.11	895346306.7
6.11	895435870.7
6.11	895525326.4
6.11	895614863.6
6.11	894834945.0
6.11	894924433.1
6.11	895013889.5
6.11	895103434.7
6.11	895192966.4
6.11	894412427.3
6.11	894501826.1
6.11	894591295.3
6.11	894680751.2
6.11	893899901.4
6.11	893989206.0
6.11	894078599.4
6.12	894167895.5
6.12	894257346.1
6.12	894346962.0
6.12	893565354.6
6.12	893654574.9
6.12	893744194.2
6.12	893833405.9
6.12	893051477.3
6.12	893140782.5
6.12	893230081.5
6.12	893319545.9
6.12	893408668.6
6.12	892626441.9
6.12	892715581.4
6.12	892804886.3
6.12	892894261.6
6.12	892983463.1
6.12	893072829.8
6.12	892290102.2
6.12	892379401.9
6.12	892468527.7
6.12	891685270.7
6.12	891774424.4
6.12	891863648.5
6.12	891952877.5
6.12	892042158.8
6.12	892131277.2
6.12	892220287.4
6.12	891436585.8
6.12	891525623.9
6.12	891614750.7
6.12	891703948.0
6.12	890919573.0
6.13	891008798.1
6.13	891097849.5
6.13	891186971.3
6.13	891276163.5
6.13	890491247.8
6.13	890580307.6
6.13	890669609.2
6.13	890758642.3
6.13	890847662.0
6.13	890936686.6
6.13	890151523.2
6.13	890240397.3
6.13	890329604.0
6.13	889543847.0
6.13	889632987.0
6.13	889721785.8
6.13	889810738.9
6.13	889899773.3
6.13	889988812.5
6.13	889202462.4
6.13	889291416.8
6.13	889380376.0
6.13	889469423.8
6.13	889558279.9
6.13	889647199.0
6.13	888860518.5
6.13	888949389.3
6.13	889038170.3
6.13	889127200.0
6.13	888339949.9
6.13	888428829.4
6.13	888517630.0
6.14	888606566.5
6.14	888695340.5
6.14	888784268.5
6.14	887996688.6
6.14	888085568.2
6.14	888174249.1
6.14	888263036.6
6.14	887474960.7
6.14	887563681.8
6.14	887652371.4
6.14	887741327.7
6.14	887830008.9
6.14	887041329.5
6.14	887129962.4
6.14	887218665.8
6.14	887307693.9
6.14	887396370.5
6.14	887485128.4
6.14	886695698.5
6.14	886784491.8
6.14	886873355.4
6.14	886083719.6
6.14	886172451.5
6.14	886260824.9
6.14	886349530.2
6.14	886438305.8
6.14	886526984.5
6.14	886615591.8
6.14	885825491.2
6.14	885913948.7
6.14	886002654.5
6.14	886091245.2
6.14	886179840.9
6.15	885389305.5
6.15	885477591.6
6.15	885566209.5
6.15	885654974.0
6.15	884863693.7
6.15	884952410.2
6.15	885040692.1
6.15	885129465.5
6.15	885217822.6
6.15	885306420.5
6.15	885394751.1
6.15	884603268.8
6.15	884691711.2
6.15	884780223.8
6.15	883988311.5
6.15	884076514.9
6.15	884165060.8
6.15	884253332.1
6.15	884341934.9
6.15	884430364.7
6.15	883637864.5
6.15	883726145.0
6.15	883814412.2
6.15	883902851.2
6.15	883991186.2
6.15	884079533.5
6.15	883286529.2
6.15	883374886.7
6.15	883463238.2
6.15	882669822.9
6.15	882758202.9
6.15	882846225.1
6.16	882934680.1
6.16	883023020.3
6.16	883111104.4
6.16	883199436.2
6.16	882405483.2
6.16	882317316.9
6.16	882229006.3
6.16	882228990.9
6.16	882228971.2
6.16	882228704.1
6.16	882228693.7
6.16	882228595.4
6.16	881963762.8
6.16	881698644.2
6.16	881610132.7
6.16	881521400.9
6.16	881521428.4
6.16	881521190.5
6.16	881521049.8
6.16	881520897.3
6.16	881343864.4
6.16	880989970.1
6.16	880901215.3
6.16	880900851.7
6.16	880900483.7
6.16	880900288.9
6.16	880900006.3
6.16	880811350.3
6.16	880633924.9
6.16	880368069.2
6.16	880190693.0
6.16	880190116.2
6.16	880189694.4
6.17	880189369.6
6.17	880188874.0
6.17	880188457.2
6.17	880010801.8
6.17	879744762.5
6.17	879478401.6
6.17	879477778.4
6.17	879477404.3
6.17	879476765.2
6.17	879475980.7
6.17	879475351.0
6.17	879386173.4
6.17	879031150.9
6.17	878853229.2
6.17	878763851.4
6.17	878763170.4
6.17	878762420.0
6.17	878761582.1
6.17	878760823.0
6.17	878671461.0
6.17	878404705.2
6.17	878137722.2
6.17	878048167.3
6.17	878047190.8
6.17	878046311.2
6.17	878045586.3
6.17	878044531.8
6.17	878043556.1
6.17	877776357.4
6.17	877509079.8
6.17	877419343.8
6.17	877418244.7
6.18	877417231.7
6.18	877416290.2
6.18	877415185.5
6.18	877325299.3
6.18	877146670.2
6.18	876790124.2
6.18	876700287.6
6.18	876699048.9
6.18	876697899.8
6.18	876696670.7
6.18	876695513.1
6.18	876605385.6
6.18	876426532.7
6.18	876158375.3
6.18	875979387.8
6.18	875978114.4
6.18	875976753.7
6.18	875975471.9
6.18	875973943.8
6.18	875972570.4
6.18	875882267.2
6.18	875525226.6
6.18	875345686.3
6.18	875255266.8
6.18	875253842.8
6.18	875252526.4
6.18	875251029.0
6.18	875249444.3
6.18	875158965.4
6.18	874890268.7
6.18	874621688.3
6.18	874620053.0
6.18	874618348.5
6.19	874616881.5
6.19	874615251.5
6.19	874524249.7
6.19	874433847.9
6.19	874075681.1
6.19	873895688.0
6.19	873893841.8
6.19	873892168.1
6.19	873890490.3
6.19	873888732.5
6.19	873886898.4
6.19	873796057.2
6.19	873615656.1
6.19	873257258.9
6.19	873166301.9
6.19	873164259.0
6.19	873162453.4
6.19	872982110.9
6.19	872801558.4
6.19	872888992.3
6.19	872886776.1
6.19	872617046.1
6.19	872525985.6
6.19	872523875.7
6.19	872521949.1
6.19	872519766.0
6.19	872517755.4
6.19	872426470.1
6.19	872334872.6
6.19	871975668.1
6.19	871794695.9
6.19	871792628.2
6.20	871790480.6
6.20	871788246.1
6.20	871786025.4
6.20	871783876.3
6.20	871602869.8
6.20	871332345.0
6.20	871151381.3
6.20	871059388.9
6.20	871057366.4
6.20	871054763.7
6.20	871052574.5
6.20	871050204.8
6.20	870958423.9
6.20	870687525.9
6.20	870416744.2
6.20	870414177.0
6.20	870411764.0
6.20	870409447.7
6.20	870406868.2
6.20	870404460.9
6.20	870312325.5
6.20	870041324.5
6.20	869770029.7
6.20	869677854.8
6.20	869675156.9
6.20	869672530.6
6.20	869670094.4
6.20	869667384.3
6.20	869575169.1
6.20	869303641.8
6.20	869032072.7
6.20	869029323.7
6.21	869026412.3
6.21	869023914.2
6.21	869021088.2
6.21	869018258.2
6.21	868925847.4
6.21	868654059.7
6.21	868381960.4
6.21	868289352.1
6.21	868286649.1
6.21	868283683.2
6.21	868280731.2
6.21	868277933.4
6.21	868185202.4
6.21	867912972.1
6.21	867640775.4
6.21	867637687.3
6.21	867634771.2
6.21	867631592.3
6.21	867628668.2
6.21	867625499.2
6.21	867532831.9
6.21	867260083.2
6.21	866987450.9
6.21	866894410.4
6.21	866891286.0
6.21	866887981.5
6.21	866884849.1
6.21	866881712.7
6.21	866788625.2
6.21	866605488.8
6.21	866332503.8
6.21	866239362.2
6.22	866236107.8
6.22	866232748.9
6.22	866229404.0
6.22	866226155.6
6.22	866132873.7
6.22	865859424.7
6.22	865586185.3
6.22	865492706.7
6.22	865489309.2
6.22	865485760.5
6.22	865482290.4
6.22	865478898.9
6.22	865385280.2
6.22	865111659.8
6.22	864837972.6
6.22	864834385.0
6.22	864830692.9
6.22	864827172.7
6.22	864823573.2
6.22	864639668.9
